mean_eval,pop_best_eval,median_eval
3.4670722461409427,5.996263367694031,3.40571751128389
2.9894368255116532,5.591923821781357,2.8390442082195912
3.0971329288768463,6.959831211857814,2.4345199157474666
3.675623994953277,6.5658888871285095,3.1536410896056255
2.8440446105545107,5.807824333558594,2.7704706874821445
3.2617711190725887,5.7112052452639315,2.845996141480415
3.8078384830189926,6.233255906129997,3.28783764642854
3.4638796978027955,6.756580362509336,3.34676048334208
3.6812040782852073,7.167466231951,3.035663589406279
3.4632306293591597,6.183243608274456,3.3125081841424535
3.1678437977298257,6.406053563273421,2.958172409287095
3.320869181191889,5.734587694118694,3.12492280544914
2.87040910494406,5.899533464277238,2.246178407753819
3.737284724605989,6.501726498314851,3.3168968339768217
3.4307636826314405,6.096518117518517,3.0514676603822957
3.1766843911768263,5.435027718550515,2.6297050179931176
3.30503275623082,6.5367020445211725,3.0226324748618594
4.0399982438354165,6.773530527889944,4.3602179348584515
3.352789566724838,5.753160746476583,3.003634087056642
3.613662621271177,6.697112194135561,3.1201310758119387
3.5492702284363986,6.79269223451528,3.258123061809716
3.6848681701323636,6.662454476731078,2.8902497139776138
4.076077193745096,7.160262427703138,3.6040715132276677
3.480699002324073,6.907675895513895,3.0363929863893953
4.111393277603929,6.211421310646028,4.341470040676172
3.7032200874479515,6.631966627454107,3.1530045001506473
3.5764078710208893,6.682729150261176,3.2180559060787317
3.7912143229361654,7.154220138292011,3.441031003076956
3.5011559681942224,6.8711595916508745,3.0355758021449084
3.3654804876940654,6.798663723233943,3.029460916783046
3.4304721434013405,6.274609694813218,2.681351000898046
3.0878553926986037,6.201362629285651,2.869417500639744
4.452542986555901,6.709901065530358,4.621086642350583
3.1009806124188275,6.512356116620185,2.4856126501741107
3.395038595710693,6.810595969163574,2.741697825897667
2.981825427684245,6.119694236310461,2.824064741820629
2.8833930482814747,5.161608606966592,2.704808375004263
3.6135284987684297,6.371612897927196,3.344330736927299
3.5666713806022656,6.541499090808411,3.0906685995644025
3.5752973696051087,5.8441934325785105,3.2588909103057047
3.5237403562412872,6.504597636413465,2.9818948638511102
3.4448852227495266,6.452586518200457,3.1994623455949687
3.3126491644583087,6.548775673046968,3.040490622224136
3.5562881742695476,7.005291463996807,3.0487650396700685
3.2380890729576848,6.226036020142142,2.9939527737329144
3.8440409699776037,6.052595818232712,3.515538716392422
3.7470331140476842,6.234623142891269,3.1243672537415095
3.1644781122185237,6.626244140524499,2.6355653544286044
2.8298530492552176,6.166498843505696,2.4667389742492736
3.397076404107653,6.072034325573016,2.968684615996323
2.8798308622610556,5.585279381184755,2.483987926957703
3.418989036570756,5.948812159112004,2.8502446422194314
3.127204123310872,5.6887183217409,2.8536481423795976
3.5578741615642606,5.976472920483891,3.3237495284679444
3.0536673454449383,5.932805148489754,2.816317806452885
3.2746309596822103,6.945986617093866,2.610296077400023
3.332972624445948,6.375924455196444,2.9473864340357028
3.2421560626114894,6.2992535195094845,2.3730331048847253
3.551784323383564,6.136261791377893,2.78747807771677
3.610125068158807,6.3726264517267825,3.2279621848666746
3.922132321680741,6.5721140959919016,3.436757276642817
3.536325832676682,6.332024894453617,2.685288360815537
3.0708155059241724,6.514802519119543,2.599370744253962
3.278298488194805,6.351008759210383,2.5193519811088136
3.228265900840391,4.99243154017374,3.093357134592143
3.465773463878758,6.68426132211264,2.8559936594307462
3.797255868101132,6.312039863540141,3.0589726433835787
3.556284461745453,6.253685876193453,2.6139580316844446
3.3166757524941852,6.596519089456063,2.6743404231615533
3.1648575842774727,5.654265636939238,3.1374416082002523
3.898442132968788,7.244435556255315,3.524665701875337
3.3749651489507717,6.446357121545844,2.8440564076354082
3.346357175297112,6.502625194333422,2.815873508102254
3.3318913114259834,5.828755439726926,2.947792281570388
3.6939125933500123,6.738497350701473,2.8489141900587684
3.206949058249313,6.373380751125892,2.7036187012298214
3.4493750871721476,6.651515916589972,2.9802380448203762
4.115486711933595,6.838768388732068,3.326589769595336
3.370936560616999,6.3695568400111995,2.9512000782683665
3.4567617063057043,6.724319666912921,2.5782003217350145
3.28762919623313,6.756467271274724,2.731509261150813
3.9557716078880287,5.969259855291927,3.833854328100509
3.8280770871029866,6.475348870356518,3.357488563990545
3.734807940776057,6.567946578674426,3.097284665798424
3.823793536648342,6.138320344525139,3.4153121562957987
3.813660283240802,6.937981767804182,3.4225511894574696
3.797262048301662,6.956838063275731,3.3374318245160746
3.551682066219615,6.628949383351163,3.077393819173302
3.356725315320922,6.887946003776679,2.552818063996554
3.9334572783524964,6.662494718802467,3.3846408350870423
3.6651823532295316,7.377777490077696,3.1345597701938175
3.1789043085893995,6.321198856138286,3.0014651485440695
3.821148536084247,7.381091142884845,3.1809344887758293
3.983334667514125,7.083869454439169,3.5692163858337076
3.4320745877746184,6.625136680836707,2.9747904582635964
3.396646658365097,6.980934036148078,2.67840210334802
3.2107747509099704,6.522699168486232,2.8771782607298793
2.9763999474966916,6.791285831635504,2.760601642326943
3.85790772556366,6.718340252038482,3.343419003256105
3.8217358484069406,6.5944690932823695,3.012796216685389
4.002613782797569,6.570285216204555,3.710450191946542
3.3467379566946294,6.507604305544546,2.918796842145756
3.344147186768291,6.757503229350259,3.1049181018395786
3.81331177291515,6.70958225940415,3.301953945543115
3.6173298676979635,6.5059088227618345,3.130040957821708
2.8745551406555148,6.119926668874754,2.4642927292682377
3.577339356414003,6.368861104962006,3.102498449266045
3.4496872417086633,6.973908061928767,2.8110696933109436
3.473499878856817,6.062651254459849,2.82198121873543
3.388249790836426,6.448791140571433,3.190605157416575
3.9395663646873267,6.83877585920217,3.5483653324283493
3.490420229164723,6.787361845390906,3.0255154740549566
3.431852640897505,6.440177305025292,2.9287147238788016
3.726520199209839,7.464204354993513,3.3668351180912106
3.4643989936141795,6.300987041476766,2.9728023239898826
3.8063937403555856,6.766620679005089,2.8040461664566245
3.073395717914936,6.561167358963242,2.7488555436139364
3.3649461374801213,6.023780590557947,3.0080126128259335
2.789389100619818,5.858848402691581,2.478084550749763
3.4561505098840954,6.405398079989379,2.9390581383386074
3.087862227309679,6.83757585191847,2.6418020975097347
4.064982602410928,6.426999669980688,4.0931751048619045
3.6953929871127826,7.16518362344638,3.0710048087521127
3.573646773209268,7.447018334586252,2.8961261419477653
2.8789580856596677,5.820053858064707,2.5390290427490587
3.4780933287938667,6.304126926741398,3.2500470926876854
2.9439217601643444,6.157098121076047,2.821194359772422
2.618646028614921,6.006294144378693,2.3191946298097283
4.083989644783223,6.983089913806222,3.67082011646046
3.3964586953414657,6.911012210424514,2.934924785338391
3.218674222795246,6.3274348381283305,3.0094371931063524
3.224274144491458,6.020366054574602,2.772958863784311
3.9018410006185342,6.946941586091631,3.026111285115221
3.821098557088146,6.784302390865776,3.314115820787197
3.5680335108935815,6.605158971469736,3.1812522490410524
2.7880789194454545,5.800565128983674,2.4648067091509116
3.184274988176018,6.333953224503839,2.8863183296364907
3.1052416309139663,6.013509330119107,3.0557133128580163
3.6554082357526756,6.108824682131344,3.237603697310579
3.778249706515883,7.045123677124817,3.508998007703484
3.6295423181819544,6.002680458949277,2.8078289039478315
3.1169840517559093,6.131251802559848,2.54424527088691
3.5916148636846925,6.308310712996876,3.199417468034474
3.389762417653536,6.21420913558325,2.918143538692025
2.885588138107016,5.86270032835338,2.6147954681559584
3.0577045957370843,6.80142345553064,2.7432672360545185
3.323160290664977,5.96405061260938,2.941751866447335
3.687200499990186,6.958647576753224,3.138992067608953
3.756109367937892,6.3800116159451825,3.161436464804045
3.6696143425161596,6.892734112201332,2.840414902047172
3.309124536430301,5.867508176801795,2.974881831182686
3.4772162383101937,6.132011737077887,2.990263156286842
3.3766478441452143,6.143641732462825,2.9883438982616197
3.2472465871552707,6.779406842856012,2.8173776855821826
3.1967147824053592,6.248430238513782,3.1341768950982933
3.463893532127014,6.615943799401242,2.8729203455748746
3.0771276150630777,5.911227533351131,2.7451114356929507
3.8572225106027536,6.873656470588514,3.681023505273179
3.507374924856448,6.132456640074291,2.9163996985680667
3.448970122847224,6.062764386494534,3.045266761833677
3.016346775207129,6.095847740192967,2.7716289536099024
3.283426752049431,6.946321398363345,2.4430128088855225
3.167512705412858,6.054598767073415,2.5604193551962906
2.96642839573306,6.594225503013541,2.502658423466428
3.198718421904851,6.914464735712375,2.6386588263192765
3.4744001958324393,6.742316499500817,2.783867828622415
3.1670158550789336,6.132380833584659,2.585135773544573
2.629071808803503,5.040344064939534,2.338208058571439
3.235598643471807,6.429250079676203,2.8536555194815065
3.4559921344742683,6.285526979036893,2.8431969231686507
3.033941038786061,6.348834270097481,2.4676400388054653
3.466486995627279,6.507348657216546,2.9469138478624113
3.186817275380098,6.0651016934030775,2.695921639976224
3.553716856291988,6.927148137030811,3.256198021070645
3.1383176875877994,6.149719611531099,2.7494053030664594
3.073696184751846,7.507451572992059,2.698018187878602
3.8483729649781147,6.068827119933894,3.5438493301848855
3.0542925698219467,5.970105574304728,3.045815593662647
3.2297108924882716,5.965569915591919,2.933112610752045
4.021093638645765,6.886403554325604,3.2624738179979627
3.4802516992199757,6.712256173209743,3.034704218533629
3.346664964523339,6.495536956484728,3.2100048973992683
3.1095533208169166,6.441376603558323,2.6186335449215785
3.8254254485513144,6.586012299792873,3.5599171530465643
3.452524240723406,6.361400176812229,3.163179381774987
4.0989573762849005,6.874151267063707,3.3953958534895787
3.4027102369512283,7.385804272522551,2.7869515429615372
3.7456786149048273,6.60802300854658,3.4027381406913015
3.2470757178150635,6.501198542365861,2.7602799285546222
3.744047135940255,7.232942174294472,3.139144253265388
3.1160813236359637,6.138816246929662,2.421779817475359
3.775974345246282,6.752713164733066,3.214838468060328
3.6031154087087693,6.343627943518784,3.082781470892426
4.1254270948091385,6.871625089697181,4.551161594546127
3.012240843703785,7.070672389043844,2.582750804746821
3.419339338128805,6.272834070506294,2.7607952468180494
3.125050340622952,5.843960732577061,2.877369381880696
3.4145636780883564,5.987684366884782,2.8945047153080345
4.321805169487065,6.644353224255319,4.706903614688374
3.8023329012596627,6.270532172937742,3.2793636151823895
3.460129899568554,6.905130212942186,2.915662752426104
2.9310937705224966,6.3584724124807765,2.585329614186722
3.2356384679309933,6.297441970509115,2.5661422584459395
3.6163554358293784,6.501951411784794,3.12243994391583
3.1894505597254494,5.983027645815705,2.7094288615931044
3.857522834985341,6.544404507736206,3.7413906598578253
3.191662376523822,6.002803926145332,2.766883392593525
3.661661528818641,6.884856771413799,3.0310296021704897
3.755149855076717,6.793281464461548,3.137239087898325
3.740962090148742,6.702246480007821,3.213493787327864
3.239583466667444,6.318185184309879,2.8573034253846377
3.634396466172759,6.077689579759664,3.4979784373704477
3.45936486152945,6.526104481108898,2.9247590858893844
3.1628636888508517,5.9592199923374,2.761029643797426
3.533520983428436,6.3740767011169,3.3526671577012985
2.9099788583997155,6.469114455996045,2.5282227550018694
3.532086632390876,6.869730856522956,3.037345760912562
3.3650389451683305,6.456108477237808,2.4973420876527097
3.5452231429897894,5.980916163714812,3.14612773205555
3.484031943866502,6.47503876545289,2.829935790178837
3.7197451046069796,6.266601521929019,3.1972561919946076
3.602511947601619,6.244765410946123,3.2815574824903733
2.946749558668032,6.015304304824317,2.72595949773802
3.2982355346566505,5.928316934854067,2.5549617528039903
3.7150394806879676,6.60970929979347,3.101447978364863
3.32154759215,6.630231846187916,2.902722320581966
3.9778450049293683,6.248911105192795,3.990865332552305
4.1415545093266335,6.837965275608296,3.913619088470603
3.6851066798413563,6.964205672180388,2.8422912533221965
3.7191407160993393,6.369345608437224,3.2350996313301206
3.497612174252925,6.202739474020314,2.982974590335083
3.8025439295641417,6.436395544384164,4.148419502566492
3.3121486443789667,6.4658478091436,2.8448874522020544
3.2193972832299367,6.6048228015669395,2.907435202711406
3.647447485349532,6.776847572629107,3.3888411445844735
3.4645081611650537,5.690529641063919,3.0666331215584206
3.643913165449394,6.62719711231191,2.9814884722320834
3.5068142719280133,5.916044731517437,2.783710786011893
3.5082184979619093,6.087056886586798,2.9189277411633077
3.8264916094567925,6.774329511323073,3.0691861603267543
2.92673075626848,5.5336560493840015,2.934529808356719
3.5957102336731284,6.864931905772123,3.042072174099215
3.3988777567982,6.62226005628057,2.79094413641503
3.3807571045870106,6.290914146297122,3.0217185571852
3.2081143059265806,5.494789698353445,2.8413521219191917
3.891641747078438,6.482591301890444,3.262474621888993
3.6477912993863737,6.257501623302087,3.535399722166563
3.5802873421874946,6.46712512111921,3.2176988574945993
3.787610708098052,6.989729455898772,3.256533232613783
4.271979839383269,7.396788990334948,3.5389512865985293
3.4358675290340983,7.240794373193673,2.9210061367818354
3.7482867535686584,7.219520230534984,3.4561473551121304
3.915040687495507,6.6023912514869965,3.4025725363897226
3.8553280909146146,7.144995022780158,3.294878596005959
3.6514210983113786,6.079089042253898,2.8256225262173587
3.4798930673139474,6.671955804508762,2.966184895303795
3.3078228160050065,6.306174401699474,2.8877811439106704
3.497836674249955,6.64962298165422,2.957990452557404
3.4633006626439453,6.708297308652412,2.833898738944492
3.3817044777310508,6.641480014603763,3.135630790696819
3.1965159858673666,6.78869755177811,2.35415230531376
3.534517219002664,6.325740114700647,3.095667574495636
3.487379462786543,6.119318742476457,3.1020628127633563
3.1928031646119686,6.656624848367191,3.1530280255656518
3.91071855652235,7.070159851906032,3.131625074174928
3.6758140268383923,6.849945000790447,3.100181696225743
4.158475426569423,6.254914577378614,4.631413768479265
3.555995680899394,5.844804501536156,3.335237251530703
4.1174599110244685,7.4316766075676295,3.892192647984528
3.3959418755918316,6.800038713633331,2.85116918834367
3.268801759961222,6.3092885697033605,2.840272691225055
3.475929508658782,6.067089519447314,3.123274230883162
3.639607457719684,7.258603530744223,3.1607815015291356
3.259515030990917,7.086149971099447,2.350428853648646
3.130705364977924,5.265224888587224,2.8619419918859927
4.162122625236285,6.779542664287438,3.668666667256442
4.142570946580911,6.984191143694645,3.639727638566721
4.3452272291627105,6.456393726652019,4.794991269422894
4.138282837852962,7.5388476884463325,3.5617075421333375
3.9746170553841567,7.335827307362403,3.3221588421595927
3.9398946209627312,6.482501877300086,3.3193015464009124
3.336184458233806,5.810058015904779,2.826590319580343
3.2384068333202753,6.898256618619108,2.8644419344668015
3.7073304882559484,6.878471428287226,3.254481890831612
3.7890271160964097,7.125812178989408,3.2652910617377024
3.7616183907986596,7.2453108677640845,2.9193584611998498
3.741129180936421,6.186498805736477,3.402741566712584
3.3176878219513073,6.890227576331491,2.8949620315222493
3.981252925146029,6.631606735490319,3.0760012677990645
3.9096603376516006,6.750538159551153,3.113060311727465
2.98593832379584,6.871061391812841,2.645008297264096
3.9408279118414455,6.89930079696156,3.293981192065707
3.730042932238105,7.098850524164488,3.2022796929258384
3.3603184804668924,6.755903708354529,2.7960547665534774
3.8450980826491383,6.553109985783719,3.290693357364268
3.755684518089015,6.882836523784748,3.3546530048917536
3.3354864399049995,5.879304503328457,2.666432296071841
4.070470068909879,6.8144293557084925,3.6692075284919197
3.838969898030982,7.430423494829354,2.9244682508441575
3.461718160567255,5.6810265178668375,3.0862784961427616
3.6868204377241733,7.0804650059138385,2.7055341355698026
3.572881061381908,7.131454186504311,2.7435764235256563
3.571148048188366,7.056614146353298,2.979227795673488
3.6274628855315125,6.750365665654218,3.3101082794753878
3.7521501560911763,7.653622245662088,3.533292036949929
3.4092720549944424,7.129644248081529,2.933694987962021
3.6817872591452137,7.000801724893565,2.9621910260913156
3.1629407165608883,6.170392971327652,2.5251253550095707
3.77134596071082,6.68317433409841,3.2306724835420453
3.4097384245975126,6.557568578643658,3.0669649385877573
3.7697364146479915,6.73294026836343,3.1078602180310813
3.6618811855267213,6.141731438515853,3.1825993859581003
3.5873358315611115,6.592690441773643,2.920771557811719
3.653850974710027,6.930330197122253,3.220455656237183
3.360776218588683,6.593831562810684,2.718515808744569
3.8190195210764104,7.101751558850562,3.4316100229039384
3.7760604583996327,7.63177971430426,3.3167854280831763
3.4273403250164414,6.4747605050806625,3.2001387485288677
4.3713909974194465,6.902814789787279,4.68825144308588
3.782985927532213,7.027433536230601,3.0543016469578124
3.545244085750615,6.552592702545249,3.0532903218151226
3.414596315475819,7.085329985620936,2.9674003751209095
3.8362749861266026,6.223177771831832,3.6044427737028095
3.9694859222600756,6.9505615674878705,3.805662178754389
4.157897168974138,6.7555993830253165,3.2113307802250963
3.9744576784552472,6.886467343173729,3.3125266256943844
4.046845214416756,7.081436706623259,3.3710343718983813
2.9782536061100537,6.591365887708044,2.5593357992458405
3.6382672903268642,6.741074472677938,3.1903365116323616
3.4500362743323323,7.137170375931525,3.0046994783088805
3.8393126890556,6.596694262017948,3.2347504602958557
3.1459904877159914,6.788309442938536,2.5914259640910835
3.924428308120568,7.027179679267203,3.001393730803173
3.4892361910532714,6.672469798899829,3.1545544542569752
4.005022196950175,7.109924701180155,3.3366038063043346
3.7721801188601516,6.589903209154912,3.2021105096549447
3.837994023701898,7.174244994458584,3.136044340756774
3.526191724140495,6.652053448488459,3.065608849732449
4.087685107298096,6.731626455838908,3.328893222447057
3.3709090006702653,6.682415178891419,2.8698956508325555
3.533795988474932,6.979157148297556,2.7656794652913534
3.9408297781441313,7.393789147274408,3.214264397146964
4.043755010031293,6.882136898223155,3.374211526712427
3.3237153220800124,6.282580083729047,2.8477114111490223
3.60688370940046,6.311398810182714,2.9597855779837268
3.9541475323240847,7.404445869536156,2.977240916679161
3.4400037383423046,6.288656389560744,3.0579690084985964
3.991466475031523,5.952252564708094,3.5586963553013025
2.8818168773176773,6.250982068164529,2.421310617459881
3.4353570905660775,7.13455024298846,2.688876408244182
3.43273532129834,7.268302166575822,2.937916549658856
4.9972272207924915,7.635879932682273,5.792568638308583
4.241589412289914,6.845484188985774,5.152393673039683
3.8755871377166287,6.340436399647523,3.357331823586856
3.1871521892110346,7.422612796154819,2.909301438606044
4.229699829252591,7.381978080367141,3.5793602163874927
3.335386991123884,7.605222903166537,2.6726067916869973
3.495764559021531,7.1334409799690555,2.624306325001192
3.5043461274072545,7.292744805615344,2.517915394807407
3.9338568228304505,6.691946437965759,3.2172341241958415
4.140636538514515,7.0688883040225345,3.623312191219522
3.3862628221090554,7.038123335148157,2.9046181155529105
2.662677726656675,6.750640120912843,2.5427148311046923
3.9409680100016615,6.575122871683595,3.4785266055658486
4.506246691864584,7.423002399544636,5.072151286396222
4.72846546164286,7.152889050548701,5.450359225203474
3.808666359067058,7.283273175373844,2.7616719609216966
3.6234691365189677,7.849136918050443,2.9205174198959716
3.6811406739606007,7.018121928699631,2.900111716106712
4.115413695616585,7.081563145000638,3.6216481271865666
4.816911140150823,7.428807779259317,4.612603247306811
4.14165177155408,6.9897059534019474,3.304849287096386
3.802146627546528,6.6339267590178075,3.3719881037991426
3.6175395453821566,7.240716960144919,2.8700366870728535
4.323894017847829,7.91031110943834,3.527268016245725
4.51986706089847,7.653044432300381,4.732320900583576
3.9923358290714277,6.727502531401709,3.2097444940652835
4.140264966474968,7.314840361819982,3.3545697902836107
3.8327448779521447,7.145489129769485,3.1225429673941427
4.530443764221406,7.969883836599703,3.787110173797543
4.364718827946765,7.2163981705718605,3.760763609293714
3.7273007915120138,7.070108173727264,2.7835130836752415
3.645439526444629,6.536497987546787,2.7229668034778767
3.632417984579675,6.591965215004567,2.956051808936001
3.723518522723638,7.085285062563694,3.1617357314517918
4.0029213335010185,6.904838474883597,3.3550550689600787
4.187338167434839,7.37851360400882,3.1593480341173117
4.5587107390333,7.832843726021608,4.609288243542284
4.069030019104266,7.940385828373333,3.502213238943349
3.4444574729405852,6.824482366769023,2.646788386447287
3.3716808800284763,6.771967145330628,2.5981015220921604
3.7435611642855324,7.263688020160577,2.9636784511022105
3.8329687888685458,7.184687844084186,2.9509717083944462
4.650570863077836,7.767514491124475,4.812788743981443
3.935289820763426,7.423651330324338,3.255275720810875
4.050884262940492,6.991104460723814,3.684462298332793
4.6049645289237,7.378277304592638,4.365928405108702
4.321423910879466,7.464834154047098,3.6930818609520015
4.394579690621535,7.4845191478733755,3.4281961735993627
3.8201152711419413,6.811000597112457,3.2485826786476104
4.125994719655762,7.3585792174633955,3.5301091175680295
4.587489898113043,7.326773742883704,3.8967489685243017
4.0707609604198325,6.898976678100027,3.242019180592654
3.8316508874476782,6.69997965640423,2.919364080575611
4.403528328263418,6.8267197031781315,3.553563102601151
4.516037922042979,6.774876931933479,3.8423682790344476
4.206146787481405,7.377241568666948,3.673795382699521
4.308237281072378,7.487473801272172,3.6279867496950517
3.717353435614016,6.660825517323998,2.957101304881748
4.360253644843722,7.1355571640950775,3.566975144755817
3.495317903775172,6.712146974803503,2.702434411185806
3.655856671797082,6.951307977793818,2.5847817763429974
4.426819214215758,7.746905398105089,3.60680381787621
4.096623309443901,6.964649147171878,3.0830009173151747
3.798253462416853,6.929013641429959,3.3835984193504434
4.504031564005457,7.183136500175497,4.815022726031924
3.9454210609625724,6.633357694745512,2.9904433454512445
3.386102173345292,7.172598532058511,2.9388657184397387
4.294441233841813,7.316733967034422,3.613155880902327
4.509455055931282,7.136480730854357,4.255651444946916
4.396269227170897,6.954660194993204,3.558741742540016
4.116725591135534,6.922728548408871,3.6133072710131486
4.0997566937697885,7.868085531210996,3.1596648296314362
3.9018340895609804,7.54503581242221,3.154212620856023
4.1795113358861276,7.951490445187307,3.271540722893569
4.6538117727081225,7.550132154904973,3.525020739486937
4.580077849150001,7.9612641185822355,3.8415123071103343
4.16862782983498,7.7099122578483446,3.319557122989449
4.402132939077951,7.363431844081388,3.8008153873168897
4.064043882363272,7.002979484734352,3.563627091345029
3.5964272219839986,7.923715545574609,2.520594591542097
4.116481308841577,6.706399109424476,3.425293433249695
3.9094606378476087,7.416455573850217,3.053897001428485
4.720541009413734,7.256846082676541,3.848305381294585
3.7897888723168256,7.105279116370374,2.9413061007405883
4.366674896501253,7.118456739878297,3.672871728606909
4.112860599156169,7.442033047905563,3.3313568156978897
4.306130741631644,7.070166693297862,3.618030286420741
4.299180367203793,7.255041954834185,3.929197295198165
4.427647112367554,6.98820593200359,4.4615539991339075
4.265654208479473,7.351305860734661,3.3606509509157045
3.5600829836988916,7.064768165846098,2.3590948885738685
4.0432948021684405,7.2509269629267,3.1302390238630764
4.043652867629639,7.323318519640461,3.4841844719121964
3.3946211931144017,7.215034922134226,2.621447094645195
4.317801957985759,7.181618152526434,3.5623867345296985
4.346213081778375,7.719488264209577,3.4498120774335668
3.916404335745675,7.166345750867937,3.1391191009502837
4.5174764205802305,7.591386718535591,4.454066170594803
3.8441799017826868,7.53809908976457,3.166261191210843
3.8365477788120455,7.72034316080785,2.821059487088258
4.837409124445334,7.952209945714903,5.100457855679959
4.520120203269224,7.483339617499725,4.922670073977683
4.155768317310252,7.910271436040626,3.384409023379281
